intent,dwell_time_min
Study,87.38690286027688
Loiter/Eat,28.373842236119874
Study,62.10171553523471
Loiter/Eat,37.7584819250832
Study,204.75665912734237
Loiter/Eat,25.502476164142152
Study,84.22794411575804
Study,127.04390638819646
Loiter/Eat,30.802792164117577
Loiter/Eat,26.035155017489597
Loiter/Eat,27.336789262486853
Loiter/Eat,22.91904901820681
Loiter/Eat,41.13475106656281
Loiter/Eat,36.12515898713117
Loiter/Eat,15.291914907321038
Study,73.4235056288045
Loiter/Eat,22.01422017970748
Study,147.70473030075527
Study,116.71129617964365
Loiter/Eat,18.125152596216047
Loiter/Eat,28.49233555553676
Study,96.36626169906273
Study,156.4403754556301
Loiter/Eat,29.529951176493586
Study,96.96684256227596
Study,120.67341833091726
Study,186.14009508862557
Study,87.5866277622285
Loiter/Eat,30.575661470329656
Study,106.9430264539604
Study,130.48703058548233
Loiter/Eat,18.022002167280615
Study,114.96348302869214
Loiter/Eat,43.50115398252173
Loiter/Eat,15.64845725614832
Loiter/Eat,12.860663006625265
Loiter/Eat,13.107021023478534
Loiter/Eat,13.923033566179116
Study,139.5760593438031
Loiter/Eat,12.378312902692153
Loiter/Eat,21.540354998672193
Loiter/Eat,34.05648523326658
Loiter/Eat,30.790473960463345
Study,94.27883996145601
Study,118.72974482774785
Study,114.81687842511734
Loiter/Eat,22.348413788162276
Loiter/Eat,22.498721053787406
Study,268.98384974994883
Study,152.04928738004958
Loiter/Eat,86.4184576864351
Study,90.16984987721011
Study,106.32428612544395
Study,64.56226194571154
Loiter/Eat,16.678032324640807
Study,235.39045011723258
Loiter/Eat,19.256692833071728
Loiter/Eat,65.26895322727792
Loiter/Eat,13.426021065567554
Loiter/Eat,14.763254771417229
Loiter/Eat,21.07864018746533
Loiter/Eat,24.215692272514705
Study,159.12901412115525
Study,131.7344998979364
Study,93.1260789669425
Loiter/Eat,23.38787958241438
Loiter/Eat,21.313578651473215
Study,76.29587482777978
Loiter/Eat,16.03693270954217
Study,165.94126863766203
Study,52.94292225337898
Loiter/Eat,56.12353108924898
Study,95.89776494824389
Study,80.75960668287209
Loiter/Eat,36.18900958883699
Loiter/Eat,52.535236555184206
Loiter/Eat,43.71503291903907
Loiter/Eat,32.13037516557707
Loiter/Eat,43.04764690203616
Loiter/Eat,10.597594445887818
Loiter/Eat,19.25865469273179
Study,76.40226495817714
Loiter/Eat,46.1176246540273
Loiter/Eat,20.638057347153097
Loiter/Eat,38.15203518620584
Loiter/Eat,32.68134076112798
Loiter/Eat,16.243979645668496
Loiter/Eat,18.641620084405766
Loiter/Eat,47.74071846208554
Study,80.663590810936
Study,115.63369695020816
Loiter/Eat,16.904928078593397
Loiter/Eat,21.368112302011692
Loiter/Eat,24.429583902342987
Study,80.42569877953511
Loiter/Eat,15.466128085138891
Study,123.34554190664592
Loiter/Eat,16.387307798412674
Loiter/Eat,16.668938992537
Loiter/Eat,15.63245580007385
Study,106.62490845693716
Study,160.44657474939757
Loiter/Eat,53.098046740554786
Loiter/Eat,17.39037308045596
Loiter/Eat,73.26120617598602
Loiter/Eat,15.127637887797931
Study,169.6775336965799
Study,82.41782894366712
Study,77.64219720765514
Study,81.66111198708035
Loiter/Eat,24.352925231985264
Study,138.7216259707349
Study,143.8005947102017
Loiter/Eat,15.593954657498916
Study,74.04082651924985
Loiter/Eat,15.808637663016587
Study,105.2079223353303
Loiter/Eat,22.506361954416775
Loiter/Eat,15.54576250596503
Study,122.52582736781659
Loiter/Eat,77.49087821929402
Loiter/Eat,19.42416858305596
Loiter/Eat,20.12816170393742
Loiter/Eat,33.07264845206976
Loiter/Eat,18.905779689601566
Study,143.74863133433615
Study,82.5218645503764
Loiter/Eat,62.48556866102084
Study,126.26594469935576
Loiter/Eat,18.335963507683566
Study,86.92134993166685
Loiter/Eat,19.336141252180926
Loiter/Eat,49.66252666141564
Loiter/Eat,13.256663359341776
Loiter/Eat,17.901866651894675
Study,87.86628260775404
Study,109.31189072779948
Loiter/Eat,21.830781702263327
Loiter/Eat,11.861073563642602
Study,93.74246538126482
Study,105.70583476322138
Loiter/Eat,18.262082345993697
Loiter/Eat,35.24288163355124
Study,158.8950207480824
Loiter/Eat,24.03911931882123
Loiter/Eat,28.05443186649026
Loiter/Eat,8.485406674645455
Study,92.94791262300187
Study,164.4175193766184
Study,92.86118396594813
Study,81.90628232938221
Study,273.56956381790627
Loiter/Eat,62.07941297995339
Study,132.62297534246076
Loiter/Eat,44.18260371970733
Study,45.155234034746016
Loiter/Eat,16.862632927948233
Loiter/Eat,19.76468754811897
Study,100.09185618773381
Study,90.42337051681729
Loiter/Eat,6.985682372840431
Loiter/Eat,30.32244308537534
Loiter/Eat,32.80900068940312
Loiter/Eat,55.69137127518372
Study,80.2507943081835
Loiter/Eat,16.18029665246854
Study,37.65578413036081
Loiter/Eat,21.587024283662075
Study,157.73636732866112
Study,86.12271699271679
Loiter/Eat,73.01013259153933
Loiter/Eat,21.989793347895873
Study,116.66158170827512
Study,63.767211605007
Loiter/Eat,28.86084976952823
Loiter/Eat,9.292577167587536
Loiter/Eat,35.3650768088608
Loiter/Eat,35.9126612001002
Loiter/Eat,49.32946338085934
Loiter/Eat,15.012624275164175
Study,117.29653471030122
Study,137.8280632044877
Study,131.28795244056477
Study,77.81705753995877
Study,42.25351771948022
Loiter/Eat,29.73592685891137
Loiter/Eat,23.164617012621843
Study,87.69037363180152
Loiter/Eat,36.6293014701873
Loiter/Eat,24.44476434547826
Study,64.89706145782152
Study,50.80015725517356
Study,70.02799283392757
Loiter/Eat,82.71342910756923
Study,146.8763498560585
Study,118.62002326990599
Loiter/Eat,22.829312844089454
Study,99.63596460387372
Loiter/Eat,44.811903916510175
Loiter/Eat,19.561785700406396
Loiter/Eat,33.359281190476786
Loiter/Eat,21.002927856062986
Loiter/Eat,65.95377651212141
Loiter/Eat,36.23480346537546
Loiter/Eat,46.60250207142292
Loiter/Eat,18.66538870561279
Study,167.96150408910435
Loiter/Eat,21.38280538058935
Loiter/Eat,26.413975282134082
Study,211.55805108491933
Loiter/Eat,14.842405146743506
Loiter/Eat,27.674175627335895
Loiter/Eat,31.120863741903104
Study,135.433685973368
Study,91.85089617507623
Study,253.40424150262734
Study,65.52997107538592
Loiter/Eat,51.84811189116483
Loiter/Eat,45.89740720965948
Loiter/Eat,64.67147476517576
Loiter/Eat,11.299542921939265
Study,77.70718861304559
Study,199.78815685489045
Loiter/Eat,9.780163948465985
Study,57.85250795232194
Loiter/Eat,19.58417674997245
Loiter/Eat,27.518891134602953
Study,207.96512455864283
Loiter/Eat,22.78820021134518
Loiter/Eat,18.44431606815685
Loiter/Eat,29.21174322643772
Loiter/Eat,31.616339714162528
Study,131.23325267458802
Study,102.44088316778694
Loiter/Eat,9.405858764197626
Loiter/Eat,15.800914692933056
Study,194.14179611690687
Study,118.54681442311399
Loiter/Eat,21.27674655463222
Loiter/Eat,43.72675245224888
Study,69.99569308818523
Loiter/Eat,22.336045374105318
Loiter/Eat,26.782669756074963
Loiter/Eat,20.049156303091305
Loiter/Eat,26.291803492161748
Loiter/Eat,22.760551934397668
Loiter/Eat,12.418711174791953
Study,118.28198990738727
Loiter/Eat,12.867437934625487
Loiter/Eat,27.158318433217836
Loiter/Eat,49.696958643942025
Study,98.30462608019846
Loiter/Eat,13.917322118885721
Loiter/Eat,23.4619959453487
Loiter/Eat,16.492245006712675
Study,139.5306048556132
Loiter/Eat,23.216922969612284
Loiter/Eat,58.777401376580485
Loiter/Eat,44.71775483778131
Study,103.46652847242659
Loiter/Eat,35.75465100981929
Study,93.98975642476707
Study,111.50429606161244
Study,95.19302642273954
Loiter/Eat,36.67531103333895
Study,195.13188757368894
Loiter/Eat,37.27041798437284
Loiter/Eat,39.64021469276738
Study,159.12558618720868
Loiter/Eat,32.93394161596563
Loiter/Eat,14.143183057211662
Loiter/Eat,58.51959085443361
Loiter/Eat,61.62583846649121
Loiter/Eat,22.240968658254197
Study,94.84094257285265
Study,140.5333780790868
Study,137.1130132306486
Loiter/Eat,22.598935208308443
Study,66.71768789228194
Loiter/Eat,29.128772175162997
Loiter/Eat,32.936915946044884
Loiter/Eat,35.93768257482423
Loiter/Eat,29.770626248831398
Loiter/Eat,21.830722151081698
Loiter/Eat,41.09460487433248
Loiter/Eat,25.836806237384845
Loiter/Eat,19.814506435172923
Loiter/Eat,22.84081652306888
Study,54.712530107498765
Study,102.26665186827296
Loiter/Eat,35.27216354782159
Loiter/Eat,29.629406646001062
Study,202.09664730508095
Loiter/Eat,21.91975681605827
Study,133.674218027458
Loiter/Eat,37.16048304878327
Study,280.79452359857055
Loiter/Eat,26.876668558735687
Loiter/Eat,14.831929201288387
Study,154.41624829645636
Loiter/Eat,63.54443994977944
Loiter/Eat,21.27646367025698
Loiter/Eat,38.069620207084945
Study,179.8227399970805
Loiter/Eat,41.5712406164957
Loiter/Eat,26.619794311728867
Loiter/Eat,17.630651429107964
Loiter/Eat,24.00437369079908
Study,132.14774108594912
Loiter/Eat,39.369330005403974
Loiter/Eat,29.543044896841685
Loiter/Eat,20.674929719347105
Loiter/Eat,33.001917074410265
Loiter/Eat,38.433072761317035
Loiter/Eat,30.225346276950386
Loiter/Eat,16.4575159183459
Study,102.30084693988213
Loiter/Eat,40.15657601163962
Study,63.26126675731025
Loiter/Eat,8.778335522697152
Loiter/Eat,53.13932563687699
Loiter/Eat,32.28437775461494
Loiter/Eat,33.86021837817595
Study,71.50401316749843
Study,147.74555794719046
Study,122.80280295509395
Loiter/Eat,11.321595815545653
Loiter/Eat,50.95880351101905
Loiter/Eat,27.064353328216388
Study,93.88276089911253
Loiter/Eat,20.694768769328785
Loiter/Eat,9.127253904051456
Loiter/Eat,33.63422415734249
Loiter/Eat,28.49715986619356
Study,101.78353098232002
Loiter/Eat,47.376125889323205
Loiter/Eat,12.515230159055415
Loiter/Eat,18.55036724968943
Study,78.29447698260145
Loiter/Eat,21.747054758918686
Study,113.00910332833935
Loiter/Eat,30.996757020590188
Study,95.74524675186548
Study,77.44268169777158
Loiter/Eat,58.08336462753233
Loiter/Eat,83.48741657187882
Loiter/Eat,26.856803036792808
Loiter/Eat,17.124079679442833
Study,198.47477584209574
Loiter/Eat,12.1277628126457
Loiter/Eat,21.146812026335382
Loiter/Eat,17.651438812790087
Loiter/Eat,14.000710098395722
Study,98.34391505625918
Loiter/Eat,16.22883803453576
Study,110.55820799530217
Study,111.20231866036823
Loiter/Eat,18.323968612530557
Loiter/Eat,20.77227461989404
Study,100.2975009225372
Loiter/Eat,37.479677600588964
Loiter/Eat,23.211808223428033
Loiter/Eat,37.7591071369903
Loiter/Eat,33.50793634672114
Study,138.254009881926
Loiter/Eat,50.0388052813639
Loiter/Eat,14.284576446208561
Study,91.03163862323673
Study,222.6942792776932
Loiter/Eat,21.98186014935307
Study,35.67431242334255
Loiter/Eat,22.587387003511033
Study,116.10049797183228
Loiter/Eat,6.755245175420889
Loiter/Eat,48.708017396913505
Study,82.68145893723977
Loiter/Eat,29.463652424646863
Study,100.4929672717214
Loiter/Eat,13.127379867335499
Study,71.6846839587373
Study,75.67495280254754
Loiter/Eat,43.0220071716137
Study,103.69616061143633
Loiter/Eat,19.258317909340203
Study,75.6892998279924
Loiter/Eat,45.46536992535821
Study,197.58341997847413
Loiter/Eat,45.20681158292459
Loiter/Eat,31.97948151372555
Loiter/Eat,28.898533382016662
Loiter/Eat,13.611389641281107
Study,99.69870771095326
Loiter/Eat,17.759946464886507
Study,52.999131265379646
Loiter/Eat,42.410566218179305
Loiter/Eat,17.65397290243758
Loiter/Eat,45.46063463336962
Study,156.5192375544659
Study,137.43726472517872
Loiter/Eat,33.96456790363675
Loiter/Eat,18.37918701367254
Loiter/Eat,63.29465589290441
Study,111.91397974073553
Loiter/Eat,29.073923344273556
Study,84.84701678461103
Loiter/Eat,15.694231029534514
Study,133.13967555733794
Study,119.99928256845077
Loiter/Eat,16.847455591374043
Loiter/Eat,12.178382642353085
Loiter/Eat,13.248896702168716
Loiter/Eat,45.464994736784504
Study,86.07154249761707
Loiter/Eat,21.103133826367294
Study,196.49096867194208
Loiter/Eat,14.264879596198336
Loiter/Eat,17.381013147485767
Loiter/Eat,17.02175804306382
Loiter/Eat,56.14345240836256
Loiter/Eat,67.73259830353234
Loiter/Eat,36.40322747360443
Loiter/Eat,36.987062411576
Loiter/Eat,18.703269037875103
Loiter/Eat,66.19070652837452
Loiter/Eat,28.58047956344268
Loiter/Eat,38.29927463958667
Study,105.45353087934554
Loiter/Eat,21.8643953610737
Study,213.94035679934834
Loiter/Eat,32.74458695938
Study,196.57234868170318
Loiter/Eat,28.404282065075066
Study,78.34590885951276
Loiter/Eat,18.675347870123115
Study,114.62506100362826
Loiter/Eat,18.276676099232823
Loiter/Eat,14.370034782101468
Study,177.8689740701147
Loiter/Eat,19.038072489747137
Loiter/Eat,26.788486815141106
Loiter/Eat,28.989758713681084
Loiter/Eat,18.630485831918666
Study,196.52706404139687
Loiter/Eat,14.30064933484253
Study,122.13542514018776
Loiter/Eat,28.273774476495273
Loiter/Eat,24.33093347827522
Study,65.47807281973606
Study,155.83650090821834
Study,148.09954276454135
Loiter/Eat,17.833729154600235
Loiter/Eat,35.60974828025205
Loiter/Eat,30.154364372941256
Loiter/Eat,13.178276473334282
Loiter/Eat,16.31216857414177
Study,173.43327508057243
Study,124.49267014686555
Loiter/Eat,18.853986028982444
Loiter/Eat,16.27512517455381
Study,89.5075381206873
Loiter/Eat,20.018083898266628
Loiter/Eat,16.37726853727649
Loiter/Eat,10.464554334217809
Loiter/Eat,44.206969960628115
Study,162.18437978203048
Loiter/Eat,13.226840006128876
Loiter/Eat,26.76329803577307
Loiter/Eat,15.922874505543977
Study,99.07265565814862
Study,95.82980311624856
Loiter/Eat,20.18538276581664
Loiter/Eat,68.05725708982672
Loiter/Eat,20.05970311412306
Loiter/Eat,16.688901411249887
Study,81.08093018832214
Loiter/Eat,42.13017808717899
Loiter/Eat,10.944364420928235
Study,81.07958467966158
Loiter/Eat,51.53634283588332
Study,121.27671567260577
Loiter/Eat,27.517903449981628
Loiter/Eat,72.59884807287403
Study,121.39134064610182
Loiter/Eat,17.54524098491842
Study,98.26319510371927
Loiter/Eat,14.170462185472568
Loiter/Eat,46.84500306707799
Study,138.42173183790618
Loiter/Eat,43.8635158209575
Study,178.69383764511483
Loiter/Eat,20.323349249615365
Loiter/Eat,15.587969001535946
Loiter/Eat,24.3618715623254
Loiter/Eat,16.159292795391703
Loiter/Eat,27.149381426680424
Loiter/Eat,44.03233565609988
Loiter/Eat,22.984176521627653
Loiter/Eat,26.947037615814157
Study,105.94733375822796
Loiter/Eat,37.34651538919262
Study,84.21452464360543
Loiter/Eat,8.33657694648582
Loiter/Eat,31.636460050852914
Study,163.30410448917203
Loiter/Eat,31.251361625446584
Loiter/Eat,18.15163387162005
Loiter/Eat,14.173439789207915
Loiter/Eat,32.0124404322428
Loiter/Eat,26.83253922812391
Study,104.60206724050565
Loiter/Eat,62.184607194725906
Study,75.32110151266022
Study,223.7423517042592
Loiter/Eat,25.400472527682627
Loiter/Eat,9.985066096575139
Study,102.39104975660725
Study,161.4634492204929
Loiter/Eat,20.82904294999361
Loiter/Eat,11.959028955911293
Loiter/Eat,23.025874433085853
Loiter/Eat,16.28573608551186
Loiter/Eat,31.969522446590382
Study,149.8807971080205
Loiter/Eat,14.742590550211299
Study,82.9434245743798
Loiter/Eat,36.49579532661316
Loiter/Eat,16.272127677325383
Loiter/Eat,14.552994164583094
Study,68.64881791621175
Study,126.63333832904301
Study,124.4797999818777
Loiter/Eat,17.75829640246885
Loiter/Eat,25.063648336561805
Loiter/Eat,53.64788343492677
Loiter/Eat,15.361213775026524
Study,50.38952530302577
Loiter/Eat,31.387622042517236
Study,105.24804528034468
Loiter/Eat,17.529116203986764
Study,142.7810675215148
Study,153.87959156852796
Loiter/Eat,8.287404357963421
Study,84.72758284428241
Loiter/Eat,79.64935516501721
Loiter/Eat,33.46761593461214
Study,144.15971560882048
Study,175.85118142142267
Loiter/Eat,25.214273363071527
Loiter/Eat,37.23383552156264
Study,146.59961794253564
Study,136.46892929381036
Loiter/Eat,21.28217439691395
Study,117.83719103244218
Loiter/Eat,18.628544273304858
Loiter/Eat,25.160693049776377
Loiter/Eat,13.938159671886208
Loiter/Eat,16.83674717003172
Study,98.25395938510717
Loiter/Eat,15.596134719341586
Study,89.87982115490622
Loiter/Eat,23.03265142742702
Study,129.203063666732
Study,160.80352634869112
Study,91.37451563805494
Loiter/Eat,48.73649500381963
Loiter/Eat,39.972086147003935
Study,134.5744932080532
Study,116.97263487816929
Loiter/Eat,29.324878338537857
Study,176.84980730566772
Loiter/Eat,46.09321018882108
Loiter/Eat,48.732647680257024
Study,111.83349334453537
Loiter/Eat,32.99511127688502
Study,188.27411670121523
Loiter/Eat,18.302136605115408
Loiter/Eat,21.320464753592653
Loiter/Eat,25.20126411051537
Loiter/Eat,39.199939124857565
Study,158.62599934783583
Loiter/Eat,22.274527683955352
Loiter/Eat,11.758437849008601
Loiter/Eat,28.274710889998932
Loiter/Eat,15.795384169871346
Study,60.61278739514445
Loiter/Eat,13.289045437188232
Loiter/Eat,29.431523528870567
Study,189.5959654202669
Study,111.72474051534644
Study,119.70526872184968
Loiter/Eat,45.165038105968506
Loiter/Eat,11.549571888226454
Study,135.4430063419046
Study,109.49122970875491
Loiter/Eat,33.17858223302898
Study,90.65733072949877
Loiter/Eat,16.608376551996667
Loiter/Eat,26.819527949557624
Study,212.7583245752302
Study,155.2201462457155
Loiter/Eat,19.395274225636943
Study,64.3342115641557
Loiter/Eat,10.781612997727931
Loiter/Eat,48.27556590598403
Study,75.07198479845268
Study,96.57066311134662
Loiter/Eat,48.39910819874121
Loiter/Eat,11.155415746166376
Loiter/Eat,52.72069535035876
Study,99.38728462829744
Loiter/Eat,14.077589942873475
Study,99.63763901222559
Study,82.38815307618887
Study,131.2112061189705
Loiter/Eat,18.080058813617548
Study,51.20429838864305
Loiter/Eat,22.389555049138878
Loiter/Eat,12.687322908133048
Loiter/Eat,27.689015075342226
Loiter/Eat,13.808863363704882
Study,90.49324839236094
Loiter/Eat,27.389773860887
Loiter/Eat,22.480459435773746
Study,121.58972638444712
Loiter/Eat,35.12873328595351
Study,69.22118005134693
Loiter/Eat,24.207852271369127
Loiter/Eat,5.0
Study,121.43919519769759
Loiter/Eat,21.508942086804744
Loiter/Eat,15.289264923218468
Loiter/Eat,29.275047616782985
Loiter/Eat,44.93534206226707
Loiter/Eat,19.704892419304496
Loiter/Eat,15.5874886015074
Loiter/Eat,27.15030977532889
Study,64.4724305526527
Loiter/Eat,17.96966645842067
Loiter/Eat,46.06608084188114
Loiter/Eat,25.789448612627723
Study,51.86756174460212
Study,53.60721712573069
Study,117.36804049358473
Study,155.31209306136626
Loiter/Eat,11.134685940036999
Loiter/Eat,31.30356937600789
Loiter/Eat,48.62061308869896
Loiter/Eat,64.25151600127327
Loiter/Eat,29.50285991146451
Loiter/Eat,32.21000511499126
Study,46.861975737108196
Study,254.775148349425
Loiter/Eat,18.748818147943634
Study,75.72375399392772
Loiter/Eat,22.005067277867116
Loiter/Eat,53.23481139907514
Loiter/Eat,75.40690496755688
Loiter/Eat,26.61779999154917
Loiter/Eat,41.17856735502976
Study,111.91749916539995
Loiter/Eat,14.879405689106722
Loiter/Eat,52.3131440761268
Loiter/Eat,18.316679351118154
Loiter/Eat,53.87363499343372
Study,184.91511791386552
Loiter/Eat,33.984140395919624
Study,228.62206483578402
Study,268.65251508402685
Loiter/Eat,22.902684789081622
Loiter/Eat,16.68447699112147
Study,52.18381716825083
Study,269.9814540578362
Loiter/Eat,20.066160125423757
Study,173.20833328629345
Study,81.77554342646107
Loiter/Eat,53.947354012691605
Loiter/Eat,17.61616645402108
Study,68.29200566389912
Study,101.19787852186097
Loiter/Eat,19.1631272025195
Loiter/Eat,33.684093319329136
Loiter/Eat,24.365747650922444
Loiter/Eat,34.217151429501655
Study,97.91226049309404
Loiter/Eat,17.92725426198756
Loiter/Eat,18.67331596259093
Loiter/Eat,69.50128376810764
Loiter/Eat,27.979197593912307
Loiter/Eat,9.27195933406358
Loiter/Eat,19.2742752484097
Loiter/Eat,26.240626540753702
Loiter/Eat,62.901855689774955
Loiter/Eat,41.81374790953595
Loiter/Eat,15.768541431592418
Study,289.403719689054
Loiter/Eat,24.61351401902373
Loiter/Eat,46.62051733559603
Study,69.3022218377328
Loiter/Eat,7.536774288178538
Study,62.621443642266
Loiter/Eat,5.0
Loiter/Eat,71.87442423878808
Study,119.85630097574818
Study,75.99159624230252
Loiter/Eat,31.349171517579332
Loiter/Eat,27.48231873942278
Loiter/Eat,34.101539253692685
Study,178.44722981915587
Study,97.95536390765568
Loiter/Eat,16.102204238095837
Loiter/Eat,37.81717755424047
Loiter/Eat,37.33914401633209
Loiter/Eat,26.291448360913293
Loiter/Eat,74.26597597677541
Loiter/Eat,20.084829190377118
Loiter/Eat,15.941835846785905
Study,130.02372538884552
Study,83.9738317083462
Loiter/Eat,32.028754804130905
Loiter/Eat,16.48369477637681
Study,93.7267329910546
Loiter/Eat,64.34736819323713
Study,93.52655653635316
Loiter/Eat,16.767626827632945
Loiter/Eat,44.89000747093604
Loiter/Eat,14.781181474766411
Loiter/Eat,17.67947230558099
Study,138.5324804470487
Loiter/Eat,39.968096037690984
Loiter/Eat,46.021745838700554
Loiter/Eat,17.206116116094556
Study,139.61432992977225
Loiter/Eat,19.80276798389343
Loiter/Eat,18.46815704271735
Loiter/Eat,45.62620470350025
Loiter/Eat,18.99353440801911
Loiter/Eat,28.731041478144277
Study,117.06298853565205
Loiter/Eat,14.636210606851815
Loiter/Eat,40.52512906927582
Study,137.63327539522618
Loiter/Eat,9.26024511798975
Loiter/Eat,28.719788515511357
Loiter/Eat,16.985993756407407
Loiter/Eat,43.26800633038887
Study,61.70225210151395
Loiter/Eat,20.918571241174
Loiter/Eat,29.960747263052884
Study,112.41714747708447
Loiter/Eat,36.61122741084129
Loiter/Eat,11.700889117481813
Loiter/Eat,57.10164887994667
Loiter/Eat,32.50676281364372
Study,189.49594975940477
Study,156.04999450219077
Loiter/Eat,24.855293989016104
Loiter/Eat,13.154668562902701
Loiter/Eat,18.861055379274518
Loiter/Eat,55.348939069385004
Loiter/Eat,49.97859009856004
Loiter/Eat,18.339841689583867
Study,35.62895504777351
Study,101.02868355036937
Loiter/Eat,21.650409759466474
Loiter/Eat,22.06493107183885
Loiter/Eat,32.56198246453995
Study,156.17316091611903
Study,163.46520996910888
Study,131.46807176180008
Loiter/Eat,10.160325447858822
Study,95.9666248026644
Loiter/Eat,79.11644200046159
Loiter/Eat,30.143948570626566
Loiter/Eat,30.047684679873992
Loiter/Eat,29.922742043774477
Loiter/Eat,30.770783007606006
Loiter/Eat,7.59370590917842
Loiter/Eat,22.178285208288933
Loiter/Eat,24.530798481677735
Loiter/Eat,47.44748519002289
Loiter/Eat,25.60307015384591
Loiter/Eat,10.97500189435096
Loiter/Eat,30.997929221703195
Loiter/Eat,16.725985043408315
Study,67.61069018379631
Loiter/Eat,16.474212861778508
Loiter/Eat,32.7901425989016
Loiter/Eat,46.91119961699158
Study,133.44005407697318
Study,141.64014560536057
Loiter/Eat,31.670905798282984
Loiter/Eat,26.2992234806808
Study,145.36569759710068
Study,41.80308660229366
Study,114.99811147988315
Study,72.42201675170872
Study,175.14976270108656
Loiter/Eat,23.22659996868628
Loiter/Eat,25.38985967710734
Loiter/Eat,11.779254461713359
Study,165.2092283810719
Loiter/Eat,34.21074872878672
Study,137.4499043509648
Loiter/Eat,16.6492371537257
Loiter/Eat,16.980334874642676
Study,120.29176269022426
Loiter/Eat,17.665730267346756
Loiter/Eat,31.072472736047796
Loiter/Eat,8.486015077129535
Loiter/Eat,19.59165179477295
Loiter/Eat,61.390343916463266
Loiter/Eat,31.143910571936523
Loiter/Eat,27.174326723976105
Study,243.36709442460847
Study,43.211165317166135
Loiter/Eat,16.630199133290873
Study,93.69183982080813
Loiter/Eat,38.399768900940444
Loiter/Eat,38.73346699194067
Loiter/Eat,16.213957905452233
Study,163.9664927827736
Study,93.61161417608724
Loiter/Eat,45.81885271214558
Loiter/Eat,14.917790228649396
Loiter/Eat,23.505161265044627
Loiter/Eat,19.56597654321094
Loiter/Eat,42.38908969666952
Loiter/Eat,19.249502506566625
Study,108.14803188135024
Loiter/Eat,32.2101468894216
Study,136.80872179983288
Study,156.8455257834586
Loiter/Eat,27.783385920616244
Study,93.05407722323079
Study,95.64093010914556
Loiter/Eat,25.322972367616075
Loiter/Eat,28.322939600895964
Study,103.71136525275668
Loiter/Eat,25.2411988698633
Loiter/Eat,11.707725166736136
Loiter/Eat,34.90232573975216
Study,118.26469394555092
Study,164.22353716088367
Study,110.00706255262772
Loiter/Eat,10.48218380586444
Loiter/Eat,20.897984736167903
Loiter/Eat,22.621728067092373
Study,148.06356694915618
Loiter/Eat,8.879444978339757
Loiter/Eat,25.520079746706937
Loiter/Eat,32.320879087253665
Loiter/Eat,17.959727357656284
Study,113.33313395490859
Study,85.59832901740702
Study,82.15857263718483
Loiter/Eat,20.38228007905843
Study,82.78141410018856
Study,144.59369280735262
Loiter/Eat,17.311999719310865
Study,76.65511714509051
Loiter/Eat,60.51190716328215
Study,161.5438092401547
Study,52.24138628831726
Study,81.01003613119738
Loiter/Eat,28.2221550829686
Loiter/Eat,29.392906169657067
Loiter/Eat,11.865433105463786
Loiter/Eat,44.618946189553746
Study,153.02022978439396
Study,133.38517809942763
Study,189.26946910339828
Loiter/Eat,31.34393605678425
Study,131.61917533289076
Study,205.1111596803481
Study,170.88113504198776
Loiter/Eat,16.41379427157676
Loiter/Eat,34.311254305049566
Loiter/Eat,17.934780860831435
Loiter/Eat,32.16738658616215
Loiter/Eat,31.727460838007097
Study,63.24989331014129
Loiter/Eat,23.522396720312937
Loiter/Eat,28.54564361828389
Loiter/Eat,20.100219378749635
Study,124.75656303524018
Study,151.84184361166166
Study,108.66210791325786
Loiter/Eat,27.97120430248273
Loiter/Eat,49.92829440204125
Study,132.92153597870993
Loiter/Eat,27.640662561017997
Loiter/Eat,15.484447530177828
Loiter/Eat,34.966443014584556
Loiter/Eat,29.48703866666956
Study,183.82351491887812
Loiter/Eat,25.59290325672821
Loiter/Eat,10.081908447192871
Loiter/Eat,10.684727553955888
Loiter/Eat,36.11528586021379
Loiter/Eat,18.79853659320387
Study,130.99870874400966
Loiter/Eat,26.46947406962827
Loiter/Eat,22.999120843921023
Loiter/Eat,23.824040646933828
Loiter/Eat,16.218962336931256
Loiter/Eat,24.803554770477884
Loiter/Eat,18.66460796640677
Study,94.78183317691902
Study,96.64270728403832
Loiter/Eat,22.321027913364674
Loiter/Eat,39.64490946667757
Study,104.43491288069963
Study,165.66394362603555
Loiter/Eat,53.93627734176829
Study,154.85020437049346
Study,136.21953058759442
Study,125.36296499187424
Loiter/Eat,38.53454760804747
Loiter/Eat,26.142339267926463
Loiter/Eat,40.90125502749503
Study,140.62864433700943
Loiter/Eat,20.883421081192036
Loiter/Eat,39.126550009022004
Study,114.09967040156475
Study,105.42792696701545
Study,90.92188230428398
Study,117.55283651056968
Study,163.86868599720052
Loiter/Eat,38.991583988065905
Study,126.702001552586
Study,139.81747501322246
Loiter/Eat,47.21559405882781
Loiter/Eat,23.193978075841475
Study,70.40838522496546
Loiter/Eat,47.9155818431285
Study,88.99401007864837
Loiter/Eat,17.70251576678213
Loiter/Eat,10.183583339795915
Loiter/Eat,33.26538448762441
Loiter/Eat,11.113376941444884
Study,81.48156861567678
Loiter/Eat,33.548569415155924
Loiter/Eat,35.86767424767863
Loiter/Eat,18.047799225119892
Loiter/Eat,23.378087718778684
Loiter/Eat,16.160638471138807
Study,88.33369667998231
Loiter/Eat,28.559323635045658
